30177,261013,ProSTUD20 1-5/8IN DRYWALL STUD,162PDS125-18 (20EQ),1,FRAM,DWF,PROS,,261013,162PDS125-18 (20EQ)
30179,261023,ProSTUD20 2-1/2IN DRYWALL STUD,250PDS125-18 (20EQ),1,FRAM,DWF,PROS,,261023,250PDS125-18 (20EQ)
30183,261033,ProSTUD20 3-5/8IN DRYWALL STUD,362PDS125-18 (20EQ),1,FRAM,DWF,PROS,,261033,362PDS125-18 (20EQ)
30185,261043,ProSTUD20 4IN DRYWALL STUD,400PDS125-18 (20EQ),1,FRAM,DWF,PROS,,261043,400PDS125-18 (20EQ)
30189,261063,ProSTUD20 6IN DRYWALL STUD,600PDS125-18 (20EQ),1,FRAM,DWF,PROS,,261063,600PDS125-18 (20EQ)
30181,261353,ProSTUD20 3-1/2IN DRYWALL STUD,350PDS125-18 (20EQ),1,FRAM,DWF,PROS,,261353,350PDS125-18 (20EQ)
30187,261553,ProSTUD20 5-1/2IN DRYWALL STUD,550PDS125-18 (20EQ),1,FRAM,DWF,PROS,,261553,550PDS125-18 (20EQ)
30195,262213,ProTRAK20 1-5/8IN DW TRACK 1-1/2IN LEG,162PDT150-18 (20EQ),1,FRAM,DWF,PROT,,262213,162PDT150-18 (20EQ)
30207,262223,ProTRAK20 2-1/2IN DW TRACK 1-1/2IN LEG,250PDT150-18 (20EQ),1,FRAM,DWF,PROT,,262223,250PDT150-18 (20EQ)
30239,262243,ProTRAK20 4IN DRYWALL TRACK 1-1/2IN LEG,400PDT150-18 (20EQ),1,FRAM,DWF,PROT,,262243,400PDT150-18 (20EQ)
30251,262253,ProTRAK20 5-1/2IN DW TRACK 1-1/2IN LEG,550PDT150-18 (20EQ),1,FRAM,DWF,PROT,,262253,550PDT150-18 (20EQ)
30259,262263,ProTRAK20 6IN DRYWALL TRACK 1-1/2IN LEG,600PDT150-18 (20EQ),1,FRAM,DWF,PROT,,262263,600PDT150-18 (20EQ)
30191,263013,ProTRAK20 1-5/8IN DRYWALL TRACK 1IN LEG,162PDT100-18 (20EQ),1,FRAM,DWF,PROT,,263013,162PDT100-18 (20EQ)
30203,263023,ProTRAK20 2-1/2IN DRYWALL TRACK 1IN LEG,250PDT100-18 (20EQ),1,FRAM,DWF,PROT,,263023,250PDT100-18 (20EQ)
30223,263033,ProTRAK20 3-5/8IN DRYWALL TRACK 1IN LEG,362PDT100-18 (20EQ),1,FRAM,DWF,PROT,,263033,362PDT100-18 (20EQ)
30235,263043,ProTRAK20 4IN DRYWALL TRACK 1IN LEG,400PDT100-18 (20EQ),1,FRAM,DWF,PROT,,263043,400PDT100-18 (20EQ)
30247,263053,ProTRAK20 5-1/2IN DRYWALL TRACK 1IN LEG,550PDT100-18 (20EQ),1,FRAM,DWF,PROT,,263053,550PDT100-18 (20EQ)
30255,263063,ProTRAK20 6IN DRYWALL TRACK 1IN LEG,600PDT100-18 (20EQ),1,FRAM,DWF,PROT,,263063,600PDT100-18 (20EQ)
30217,263523,ProTRAK20 3-1/2IN DW TRACK 1-1/2IN LEG,350PDT150-18 (20EQ),1,FRAM,DWF,PROT,,263523,350PDT150-18 (20EQ)
30193,264013,ProTRAK20 1-5/8IN DW TRACK 1-1/4IN LEG,162PDT125-18 (20EQ),1,FRAM,DWF,PROT,,264013,162PDT125-18 (20EQ)
30205,264023,ProTRAK20 2-1/2IN DW TRACK 1-1/4IN LEG,250PDT125-18 (20EQ),1,FRAM,DWF,PROT,,264023,250PDT125-18 (20EQ)
30225,264033,ProTRAK20 3-5/8IN DW TRACK 1-1/4IN LEG,362PDT125-18 (20EQ),1,FRAM,DWF,PROT,,264033,362PDT125-18 (20EQ)
30237,264043,ProTRAK20 4IN DRYWALL TRACK 1-1/4IN LEG,400PDT125-18 (20EQ),1,FRAM,DWF,PROT,,264043,400PDT125-18 (20EQ)
30249,264053,ProTRAK20 5-1/2IN DW TRACK 1-1/4IN LEG,550PDT125-18 (20EQ),1,FRAM,DWF,PROT,,264053,550PDT125-18 (20EQ)
30257,264063,ProTRAK20 6IN DRYWALL TRACK 1-1/4IN LEG,600PDT125-18 (20EQ),1,FRAM,DWF,PROT,,264063,600PDT125-18 (20EQ)
30215,264353,ProTRAK20 3-1/2IN DW TRACK 1-1/4IN LEG,350PDT125-18 (20EQ),1,FRAM,DWF,PROT,,264353,350PDT125-18 (20EQ)
30227,265033,ProTRAK20 3-5/8IN DW TRACK 1-1/2IN LEG,362PDT150-18 (20EQ),1,FRAM,DWF,PROT,,265033,362PDT150-18 (20EQ)
30197,266013,ProTRAK20 1-5/8IN DRYWALL TRACK 2IN LEG,162PDT200-18 (20EQ),1,FRAM,DWF,PROT,,266013,162PDT200-18 (20EQ)
30209,266023,ProTRAK20 2-1/2IN DRYWALL TRACK 2IN LEG,250PDT200-18 (20EQ),1,FRAM,DWF,PROT,,266023,250PDT200-18 (20EQ)
30229,266033,ProTRAK20 3-5/8IN DRYWALL TRACK 2IN LEG,362PDT200-18 (20EQ),1,FRAM,DWF,PROT,,266033,362PDT200-18 (20EQ)
30241,266043,ProTRAK20 4IN DRYWALL TRACK 2IN LEG,400PDT200-18 (20EQ),1,FRAM,DWF,PROT,,266043,400PDT200-18 (20EQ)
30253,266053,ProTRAK20 5-1/2IN DRYWALL TRACK 2IN LEG,550PDT200-18 (20EQ),1,FRAM,DWF,PROT,,266053,550PDT200-18 (20EQ)
30261,266063,ProTRAK20 6IN DRYWALL TRACK 2IN LEG,600PDT200-18 (20EQ),1,FRAM,DWF,PROT,,266063,600PDT200-18 (20EQ)
30219,266353,ProTRAK20 3-1/2IN DRYWALL TRACK 2IN LEG,350PDT200-18 (20EQ),1,FRAM,DWF,PROT,,266353,350PDT200-18 (20EQ)
37789,267013,ProSTUD20 1-5/8IN DRYWALL STUD 1-7/16FL,162PDS144-18 (20EQ),1,FRAM,DWF,PROS,,267013,162PDS144-18 (20EQ)
37791,267023,ProSTUD20 2-1/2IN DRYWALL STUD 1-7/16FL,250PDS144-18 (20EQ),1,FRAM,DWF,PROS,,267023,250PDS144-18 (20EQ)
37795,267033,ProSTUD20 3-5/8IN DRYWALL STUD 1-7/16FL,362PDS144-18 (20EQ),1,FRAM,DWF,PROS,,267033,362PDS144-18 (20EQ)
37797,267043,ProSTUD20 4IN DRYWALL STUD 1-7/16FL,400PDS144-18 (20EQ),1,FRAM,DWF,PROS,,267043,400PDS144-18 (20EQ)
37801,267063,ProSTUD20 6IN DRYWALL STUD 1-7/16FL,600PDS144-18 (20EQ),1,FRAM,DWF,PROS,,267063,600PDS144-18 (20EQ)
37793,267353,ProSTUD20 3-1/2IN DRYWALL STUD 1-7/16,350PDS144-18 (20EQ),1,FRAM,DWF,PROS,,267353,350PDS144-18 (20EQ)
37799,267553,ProSTUD20 5-1/2IN DRYWALL STUD 1-7/16FL,550PDS144-18 (20EQ),1,FRAM,DWF,PROS,,267553,550PDS144-18 (20EQ)
30199,268013,ProTRAK20 1-5/8IN DW TRACK 2-1/2IN LEG,162PDT250-18 (20EQ),1,FRAM,DWF,PROT,,268013,162PDT250-18 (20EQ)
30211,268023,ProTRAK20 2-1/2IN DW TRACK 2-1/2IN LEG,250PDT250-18 (20EQ),1,FRAM,DWF,PROT,,268023,250PDT250-18 (20EQ)
30231,268033,ProTRAK20 3-5/8IN DW TRACK 2-1/2IN LEG,362PDT250-18 (20EQ),1,FRAM,DWF,PROT,,268033,362PDT250-18 (20EQ)
30243,268043,ProTRAK20 4IN DRYWALL TRACK 2-1/2IN LEG,400PDT250-18 (20EQ),1,FRAM,DWF,PROT,,268043,400PDT250-18 (20EQ)
30221,268053,ProTRAK20 3-1/2IN DW TRACK 2-1/2IN LEG,350PDT250-18 (20EQ),1,FRAM,DWF,PROT,,268053,350PDT250-18 (20EQ)
30263,268063,ProTRAK20 6IN DRYWALL TRACK 2-1/2IN LEG,600PDT250-18 (20EQ),1,FRAM,DWF,PROT,,268063,600PDT250-18 (20EQ)
30201,269013,ProTRAK20 1-5/8IN DRYWALL TRACK 3IN LEG,162PDT300-18 (20EQ),1,FRAM,DWF,PROT,,269013,162PDT300-18 (20EQ)
30213,269023,ProTRAK20 2-1/2IN DRYWALL TRACK 3IN LEG,250PDT300-18 (20EQ),1,FRAM,DWF,PROT,,269023,250PDT300-18 (20EQ)
30233,269033,ProTRAK20 3-5/8IN DRYWALL TRACK 3IN LEG,362PDT300-18 (20EQ),1,FRAM,DWF,PROT,,269033,362PDT300-18 (20EQ)
30245,269043,ProTRAK20 4IN DRYWALL TRACK 3IN LEG,400PDT300-18 (20EQ),1,FRAM,DWF,PROT,,269043,400PDT300-18 (20EQ)
30265,269063,ProTRAK20 6IN DRYWALL TRACK 3IN LEG,600PDT300-18 (20EQ),1,FRAM,DWF,PROT,,269063,600PDT300-18 (20EQ)
10943,28039,STRUCTURAL STUD 3-5/8IN 10G 3-1/2IN FL,363S350-118 (10G),1,FRAM,STF,PCSX,,28039,363S350-118
5360,29065,STR STD 6IN 18G 2-1/2IN FL 2-1/2IN PUNCH,600S250-43 (18G) 2.5 IN PUNCH,1,FRAM,STF,PCWE,,29065,600S250-43 2-1/2 PUNCH
5361,29066,STR STUD 6IN 16G 2-1/2IN FL 2-1/2 PUNCH,600S250-54 (16G),1,FRAM,STF,PCWE,,29066,600S250-54 2-1/2 PUNCH
5362,29067,STR STD 6IN 14G 2-1/2IN FL 2-1/2IN PUNCH,600S250-68 (14G) 2.5 IN PUNCH,1,FRAM,STF,PCWE,,29067,600S250-68 2-1/2 PUNCH
5363,29068,STR STD 6IN 12G 2-1/2IN FL 2-1/2IN PUNCH,600S250-97 (12G) 2.5 IN PUNCH,1,FRAM,STF,PCWE,,29068,600S250-97 2-1/2 PUNCH
5364,29088,STR STD 8IN 12G 2-1/2IN FL 2-1/2IN PUNCH,800S250-97 (12G) 2.5 IN PUNCH,1,FRAM,STF,PCWE,,29088,800S250-97 2-1/2 PUNCH
35540,29300,1-1/2IN Z-GIRT 18G,150ZG-43,1,FRAM,ACC,DZF,,29300,150ZG-43
35542,29301,2IN Z-GIRT 18G,200ZG-43,1,FRAM,ACC,DZF,,29301,200ZG-43
35544,29302,2-1/2IN Z-GIRT 18G,250ZG-43,1,FRAM,ACC,DZF,,29302,250ZG-43
35546,29303,3IN Z-GIRT 18G,300ZG-43,1,FRAM,ACC,DZF,,29303,300ZG-43
35548,29304,3-1/2IN Z-GIRT 18G,350ZG-43,1,FRAM,ACC,DZF,,29304,350ZG-43
35550,29305,4IN Z-GIRT 18G,400ZG-43,1,FRAM,ACC,DZF,,29305,400ZG-43
35552,29306,1-1/2IN Z-GIRT 16G,150ZG-54,1,FRAM,ACC,DZF,,29306,150ZG-54
35554,29307,2IN Z-GIRT 16G,200ZG-54,1,FRAM,ACC,DZF,,29307,200ZG-54
35556,29308,2-1/2IN Z-GIRT 16G,250ZG-54,1,FRAM,ACC,DZF,,29308,250ZG-54
35558,29309,3IN Z-GIRT 16G,300ZG-54,1,FRAM,ACC,DZF,,29309,300ZG-54
35560,29310,3-1/2IN Z-GIRT 16G,350ZG-54,1,FRAM,ACC,DZF,,29310,350ZG-54
35562,29311,4IN Z-GIRT 16G,400ZG-54,1,FRAM,ACC,DZF,,29311,400ZG-54
35564,29312,1-1/2IN Z-GIRT 14G,150ZG-68,1,FRAM,ACC,DZF,,29312,150ZG-68
35566,29313,2IN Z-GIRT 14G,200ZG-68,1,FRAM,ACC,DZF,,29313,200ZG-68
35568,29314,2-1/2IN Z-GIRT 14G,250ZG-68,1,FRAM,ACC,DZF,,29314,250ZG-68
35570,29315,3IN Z-GIRT 14G,300ZG-68,1,FRAM,ACC,DZF,,29315,300ZG-68
35572,29316,3-1/2IN Z-GIRT 14G,350ZG-68,1,FRAM,ACC,DZF,,29316,350ZG-68
35574,29317,4IN Z-GIRT 14G,400ZG-68,1,FRAM,ACC,DZF,,29317,400ZG-68
35777,29336,1-1/2IN Z-GIRT 20G,150ZG-33,1,FRAM,ACC,DZF,,29336,150ZG-33
35779,29337,2IN Z-GIRT 20G,200ZG-33,1,FRAM,ACC,DZF,,29337,200ZG-33
35781,29338,2-1/2IN Z-GIRT 20G,250ZG-33,1,FRAM,ACC,DZF,,29338,250ZG-33
35783,29339,3IN Z-GIRT 20G,300ZG-33,1,FRAM,ACC,DZF,,29339,300ZG-33
35785,29340,3-1/2IN Z-GIRT 20G,350ZG-33,1,FRAM,ACC,DZF,,29340,350ZG-33
35787,29341,4IN Z-GIRT 20G,400ZG-33,1,FRAM,ACC,DZF,,29341,400ZG-33
37682,29342,3-1/2IN Z-GIRT 18G 8FT,350ZG-43,1,FRAM,ACC,DZF,,29342,350ZG-43
4789,300,3 5/8 IN 16 IN KATZ (25GA),,1,FRAM,ACC,KATS,,300,KATZ 16IN
17161,30001,DANBACK® WOOD BACKING F/T  16 IN OC,,1,FRAM,ACC,STRA,,30001,D16F
17165,30003,DANBACK® WOOD BACKING  F/T 24 IN OC,,1,FRAM,ACC,STRA,,30003,D24F
17167,30004,DANBACK® FLEX WOOD BACKING SINGLE TRIMAB,,1,FRAM,ACC,STRA,,30004,D16F FLEX
17169,30005,DANBACK® FLEX WOOD BACKING SINGLE TRIMAB,,1,FRAM,ACC,STRA,,30005,D24F FLEX
17171,30006,DANBACK® WOOD BACKING FSC 16 IN OC,,1,FRAM,ACC,STRA,,30006,D16C
17173,30007,DANBACK® WOOD BACKING FSC  24 IN OC,,1,FRAM,ACC,STRA,,30007,D24C
5365,30016,075U50-54(CRC-16G),,1,FRAM,ACC,CRC,,30016,075U50-54
28613,30018,CB - 103 DELUXE® 9FT,,1,MBT,MBED,CORN,,30018,CBU-9-0
28615,30019,CB - 103 DELUXE® 10FT,,1,MBT,MBED,CORN,,30019,CBU-10-0
5367,30023,CRC 1 1/2-20G,,1,FRAM,ACC,CRC,,30023,150U50-35
5369,30026,150U50-54(CRC-16G),,1,FRAM,ACC,CRC,,30026,150U50-54
5371,30036,CRC 2 1/2-16G,,1,FRAM,ACC,CRC,,30036,250U50-54
5372,30047,200U50-54 CRC-16GA EACH,,1,FRAM,ACC,CRC,,30047,200U50-54
4790,301,3 5/8 IN X 24 IN KATZ 25G,,1,FRAM,ACC,KATS,,301,KATZ 24IN
5379,30127,STRUCTURAL STUD 12IN 14G 3IN FL,1200S300-68 (14G),1,FRAM,STF,PCSS,,30127,1200S300-68
4901,3013,DRYWALL TRACK 1-5/8IN 20G 1IN LEGS,162T100-30 (20G),1,FRAM,DWF,DWT,,3013,162T100-30 (20G)
32137,309122,8FT PAPER FACED OUTSIDE SUPERWIDE CB,,1,PBT,PABD,CORN,,309122,CD1-SWE
5380,31026,STRUCTURAL STUD 5-1/2IN 16G 3IN FL,550S300-54 (16G),1,FRAM,STF,PCSS,,31026,550S300-54
5382,31034,STRUCTURAL STUD 3-5/8IN 20G 3IN FL,362S300-33 (20G),1,FRAM,STF,PCSS,,31034,362S300-33
10072,31035,STRUCTURAL STUD 3-5/8IN 18G 3IN FL,362S300-43 (18G),1,FRAM,STF,PCSS,,31035,362S300-43
5383,31036,STRUCTURAL STUD 3-5/8IN 16G 3IN FL,362S300-54 (16G),1,FRAM,STF,PCSS,,31036,362S300-54
5384,31037,STRUCTURAL STUD 3-5/8IN 14G 3IN FL,362S300-68 (14G),1,FRAM,STF,PCSS,,31037,362S300-68
5385,31038,STRUCTURAL STUD 3-5/8IN 12G 3IN FL,362S300-97 (12G),1,FRAM,STF,PCSS,,31038,362S300-97
5386,31044,STRUCTURAL STUD 4IN 20G 3IN FL,400S300-33 (20G),1,FRAM,STF,PCSS,,31044,400S300-33
5387,31045,STRUCTURAL STUD 4IN 18G 3IN FL,400S300-43 (18G),1,FRAM,STF,PCSS,,31045,400S300-43
5388,31046,STRUCTURAL STUD 4IN 16G 3IN FL,400S300-54 (16G),1,FRAM,STF,PCSS,,31046,400S300-54
5389,31047,STRUCTURAL STUD 4IN 14G 3IN FL,400S300-68 (14G),1,FRAM,STF,PCSS,,31047,400S300-68
10047,31048,STRUCTURAL STUD 4IN 12G 3IN FL,400S300-97 (12G),1,FRAM,STF,PCSS,,31048,400S300-97
5393,31053,STR STUD 6IN 12G 3IN FL 1IN RETURN,600S300-97 (12G) 1 IN RETURN,1,FRAM,STF,PCSS,,31053,600S300-97 1IN RETURN
5396,31064,STRUCTURAL STUD 6IN 20G 3IN FL,600S300-33 (20G),1,FRAM,STF,PCSS,,31064,600S300-33
5397,31065,STRUCTURAL STUD 6IN 18G 3IN FL,600S300-43 (18G),1,FRAM,STF,PCSS,,31065,600S300-43
5398,31066,STRUCTURAL STUD 6IN 16G 3IN FL,600S300-54 (16G),1,FRAM,STF,PCSS,,31066,600S300-54
5399,31067,STRUCTURAL STUD 6IN 14G 3IN FL,600S300-68 (14G),1,FRAM,STF,PCSS,,31067,600S300-68
5400,31068,STRUCTURAL STUD 6IN 12G 3IN FL,600S300-97 (12G),1,FRAM,STF,PCSS,,31068,600S300-97
5401,31069,STRUCTURAL STUD 6IN 10G 3IN FL,600S300-118 (10G),1,FRAM,STF,PCSS,,31069,600S300-118
17720,31076,STRUCTURAL STUD 7-1/4IN 16G 3IN FL,725S300-54 (16G),1,FRAM,STF,PCSS,,31076,725S300-54
17721,31077,STRUCTURAL STUD 7-1/4IN 14G 3IN FL,725S300-68 (14G),1,FRAM,STF,PCSS,,31077,725S300-68
17722,31078,STRUCTURAL STUD 7-1/4IN 12G 3IN FL,725S300-97 (12G),1,FRAM,STF,PCSS,,31078,725S300-97
10073,31084,STRUCTURAL STUD 8IN 20G 3IN FL,800S300-33 (20G),1,FRAM,STF,PCSS,,31084,800S300-33
5402,31085,STRUCTURAL STUD 8IN 18G 3IN FL,800S300-43 (18G),1,FRAM,STF,PCSS,,31085,800S300-43
5403,31086,STRUCTURAL STUD 8IN 16G 3IN FL,800S300-54 (16G),1,FRAM,STF,PCSS,,31086,800S300-54
5404,31087,STRUCTURAL STUD 8IN 14G 3IN FL,800S300-68 (14G),1,FRAM,STF,PCSS,,31087,800S300-68
5405,31088,STRUCTURAL STUD 8IN 12G 3IN FL,800S300-97 (12G),1,FRAM,STF,PCSS,,31088,800S300-97
10413,31089,STRUCTURAL STUD 8IN 10G 3IN FL,800S300-118 (10G),1,FRAM,STF,PCSS,,31089,800S300-118
17724,31096,STRUCTURAL STUD 9-1/4IN 16G 3IN FL,925S300-54 (16G),1,FRAM,STF,PCSS,,31096,925S300-54
5406,31097,STRUCTURAL STUD 9-1/4IN 14G 3IN FL,925S300-68 (14G),1,FRAM,STF,PCSS,,31097,925S300-68
17725,31098,STRUCTURAL STUD 9-1/4IN 12G 3IN FL,925S300-97 (12G),1,FRAM,STF,PCSS,,31098,925S300-97
16311,31105,STRUCTURAL STUD 10IN 18G 3IN FL,1000S300-43 (18G),1,FRAM,STF,PCSS,,31105,1000S300-43
5407,31106,STRUCTURAL STUD 10IN 16G 3IN FL,1000S300-54 (16G),1,FRAM,STF,PCSS,,31106,1000S300-54
5408,31107,STRUCTURAL STUD 10IN 14G 3IN FL,1000S300-68 (14G),1,FRAM,STF,PCSS,,31107,1000S300-68
5409,31108,STRUCTURAL STUD 10IN 12G 3IN FL,1000S300-97 (12G),1,FRAM,STF,PCSS,,31108,1000S300-97
5410,31109,STRUCTURAL STUD 10IN 10G 3IN FL,1000S300-118 (10G),1,FRAM,STF,PCSS,,31109,1000S300-118
5414,31125,STRUCTURAL STUD 12IN 18G 3IN FL,1200S300-43 (18G),1,FRAM,STF,PCSS,,31125,1200S300-43
5415,31126,STRUCTURAL STUD 12IN 16G 3IN FL,1200S300-54 (16G),1,FRAM,STF,PCSS,,31126,1200S300-54
5416,31127,STRUCTURAL STUD 12IN 14G 3IN FL,1200S300-68 (14G),1,FRAM,STF,PCSS,,31127,1200S300-68
5417,31128,STRUCTURAL STUD 12IN 12G 3IN FL,1200S300-97 (12G),1,FRAM,STF,PCSS,,31128,1200S300-97
5418,31129,STRUCTURAL STUD 12IN 10G 3IN FL,1200S300-118 (10G),1,FRAM,STF,PCSS,,31129,1200S300-118
10577,31145,STRUCTURAL STUD 14IN 18G 3IN FL,1400S300-43 (18G),1,FRAM,STF,PCSS,,31145,1400S300-43
10578,31146,STRUCTURAL STUD 14IN 16G 3IN FL,1400S300-54 (16G),1,FRAM,STF,PCSS,,31146,1400S300-54
5419,31147,STRUCTURAL STUD 14IN 14G 3IN FL,1400S300-68 (14G),1,FRAM,STF,PCSS,,31147,1400S300-68
5420,31148,STRUCTURAL STUD 14IN 12G 3IN FL,1400S300-97 (12G),1,FRAM,STF,PCSS,,31148,1400S300-97
10011,31149,STRUCTURAL STUD 14IN 10G 3IN FL,1400S300-118 (10G),1,FRAM,STF,PCSS,,31149,1400S300-118
11949,31167,STRUCTURAL STUD 16IN 14G 3IN FL,1600S300-68 (14G),1,FRAM,STF,PCSS,,31167,1600S300-68
5422,31168,STRUCTURAL STUD 16IN 12G 3IN FL,1600S300-97 (12G),1,FRAM,STF,PCSS,,31168,1600S300-97
9367,31169,STRUCTURAL STUD 16IN 10G 3IN FL,1600S300-118 (10G),1,FRAM,STF,PCSS,,31169,1600S300-118
9447,31176,STRUCTURAL STUD 2-1/2IN 16G 3IN FL,250S300-54 (16G),1,FRAM,STF,PCSS,,31176,250S300-54
4796,315,#15 CONTROL JOINT 3/8 IN X 10FT - ZINC,,1,PSA,EXPJ,15Z,,315,VVJZ-3/8
4797,316,#15 CONTROL JOINT 1/2 IN X 10FT - ZINC,,1,PSA,EXPJ,15Z,,316,VVJZ-1/2
4798,317,#15 CONTROL JOINT 7/8 IN X 10FT - ZINC,,1,PSA,EXPJ,15Z,,317,VVJZ-7/8
4799,318,#15 CONTROL JOINT 3/4 IN X 10FT - ZINC,,1,PSA,EXPJ,15Z,,318,VVJZ-3/4
17698,322,#15 CONTROL JOINT 1 1/4 IN X 10FT - ZINC,,1,PSA,EXPJ,15S,,322,VVJZ-1-1/4
35956,322672,1-1/2 X 1-1/2 X 10 L ANGLE 20 GA,,1,FRAM,ACC,ANGL,,322672,150L150-30
33956,330310,1-5/8 X 8 STEEL STUD 25 GA,162PDS125-15,1,FRAM,DWF,PROS,,330310,162PDS125-15
33958,330388,1-5/8 X 10 STEEL STUD 25 GA,162PDS125-15,1,FRAM,DWF,PROS,,330388,162PDS125-15
28070,35023,BARRIER MESH BM25-20-G,,1,FRAM,MESH,BM,,35023,BM25-20GA
5431,35035,STRUCTURAL STUD 3-5/8IN 18G 3-1/2IN FL,362S350-43 (18G),1,FRAM,STF,PCSX,,35035,362S350-43
10518,35036,STRUCTURAL STUD 3-5/8IN 16G 3-1/2IN FL,362S350-54 (16G),1,FRAM,STF,PCSX,,35036,362S350-54
5432,35037,STRUCTURAL STUD 3-5/8IN 14G 3-1/2IN FL,362S350-68 (14G),1,FRAM,STF,PCSX,,35037,362S350-68
5433,35038,STRUCTURAL STUD 3-5/8IN 12G 3-1/2IN FL,362S350-97 (12G),1,FRAM,STF,PCSX,,35038,362S350-97
10352,35045,STRUCTURAL STUD 4IN 18G 3-1/2IN FL,400S350-43 (18G),1,FRAM,STF,PCSX,,35045,400S350-43
5434,35046,STRUCTURAL STUD 4IN 16G 3-1/2IN FL,400S350-54 (16G),1,FRAM,STF,PCSX,,35046,400S350-54
5435,35047,STRUCTURAL STUD 4IN 14G 3-1/2IN FL,400S350-68 (14G),1,FRAM,STF,PCSX,,35047,400S350-68
5436,35048,STRUCTURAL STUD 4IN 12G 3-1/2IN FL,400S350-97 (12G),1,FRAM,STF,PCSX,,35048,400S350-97
9951,35064,STRUCTURAL STUD 6IN 20G 3-1/2IN FL,600S350-33 (20G),1,FRAM,STF,PCSX,,35064,600S350-33
5438,35065,STRUCTURAL STUD 6IN 18G 3-1/2IN FL,600S350-43 (18G),1,FRAM,STF,PCSX,,35065,600S350-43
5439,35066,STRUCTURAL STUD 6IN 16G 3-1/2IN FL,600S350-54 (16G),1,FRAM,STF,PCSX,,35066,600S350-54
5440,35067,STRUCTURAL STUD 6IN 14G 3-1/2IN FL,600S350-68 (14G),1,FRAM,STF,PCSX,,35067,600S350-68
5441,35068,STRUCTURAL STUD 6IN 12G 3-1/2IN FL,600S350-97 (12G),1,FRAM,STF,PCSX,,35068,600S350-97
5442,35069,STRUCTURAL STUD 6IN 10G 3-1/2IN FL,600S350-118 (10G),1,FRAM,STF,PCSX,,35069,600S350-118
5444,35085,STRUCTURAL STUD 8IN 18G 3-1/2IN FL,800S350-43 (18G),1,FRAM,STF,PCSX,,35085,800S350-43
5445,35086,STRUCTURAL STUD 8IN 16G 3-1/2IN FL,800S350-54 (16G),1,FRAM,STF,PCSX,,35086,800S350-54
5446,35087,STRUCTURAL STUD 8IN 14G 3-1/2IN FL,800S350-68 (14G),1,FRAM,STF,PCSX,,35087,800S350-68
5447,35088,STRUCTURAL STUD 8IN 12G 3-1/2IN FL,800S350-97 (12G),1,FRAM,STF,PCSX,,35088,800S350-97
5448,35089,STRUCTURAL STUD 8IN 10G 3-1/2IN FL,800S350-118 (10G),1,FRAM,STF,PCSX,,35089,800S350-118
17735,35096,STRUCTURAL STUD 9-1/4IN 16G 3-1/2IN FL,925S350-54 (16G),1,FRAM,STF,PCSX,,35096,925S350-54
5451,35106,STRUCTURAL STUD 10IN 16G 3-1/2IN FL,1000S350-54 (16G),1,FRAM,STF,PCSX,,35106,1000S350-54
5452,35107,STRUCTURAL STUD 10IN 14G 3-1/2IN FL,1000S350-68 (14G),1,FRAM,STF,PCSX,,35107,1000S350-68
5453,35108,STRUCTURAL STUD 10IN 12G 3-1/2IN FL,1000S350-97 (12G),1,FRAM,STF,PCSX,,35108,1000S350-97
5454,35109,STRUCTURAL STUD 10IN 10G 3-1/2IN FL,1000S350-118 (10G),1,FRAM,STF,PCSX,,35109,1000S350-118
5456,35126,STRUCTURAL STUD 12IN 16G 3-1/2IN FL,1200S350-54 (16G),1,FRAM,STF,PCSX,,35126,1200S350-54
5457,35127,STRUCTURAL STUD 12IN 14G 3-1/2IN FL,1200S350-68 (14G),1,FRAM,STF,PCSX,,35127,1200S350-68
5458,35128,STRUCTURAL STUD 12IN 12G 3-1/2IN FL,1200S350-97 (12G),1,FRAM,STF,PCSX,,35128,1200S350-97
5459,35129,STRUCTURAL STUD 12IN 10G 3-1/2IN FL,1200S350-118 (10G),1,FRAM,STF,PCSX,,35129,1200S350-118
5462,35147,STRUCTURAL STUD 14IN 14G 3-1/2IN FL,1400S350-68 (14G),1,FRAM,STF,PCSX,,35147,1400S350-68
5463,35148,STRUCTURAL STUD 14IN 12G 3-1/2IN FL,1400S350-97 (12G),1,FRAM,STF,PCSX,,35148,1400S350-97
5464,35149,STRUCTURAL STUD 14IN 10G 3-1/2IN FL,1400S350-118 (10G),1,FRAM,STF,PCSX,,35149,1400S350-118
15532,35167,STRUCTURAL STUD 16IN 14G 3-1/2IN FL,1600S350-68 (14G),1,FRAM,STF,PCSX,,35167,1600S350-68
9671,35168,STRUCTURAL STUD 16IN 12G 3-1/2IN FL,1600S350-97 (12G),1,FRAM,STF,PCSX,,35168,1600S350-97
5466,35169,STRUCTURAL STUD 16IN 10G 3-1/2IN FL,1600S350-118 (10G),1,FRAM,STF,PCSX,,35169,1600S350-118
9439,35176,STRUCTURAL STUD 3-1/2IN 16G 3-1/2IN FL,350S350-54 (16G),1,FRAM,STF,PCSX,,35176,350S350-54
17746,36000,BARRIER MESH BM10-16GA,,1,FRAM,MESH,BM,,36000,BM10-16GA
17747,36001,BARRIER MESH BM15-9GA,,1,FRAM,MESH,BM,,36001,BM15-9GA
17748,36002,BARRIER MESH BM15-13GA,,1,FRAM,MESH,BM,,36002,BM15-13GA
17749,36003,BARRIER MESH BM15-16GA,,1,FRAM,MESH,BM,,36003,BM15-16GA
